Time	 FAIRTEN1	 FAIRTEN2	 FAIRTEN3	 ANCHTEN1	 ANCHTEN2	 ANCHTEN3	 CON1FX	 CON3FX	 CON5FX	 CON1FY	 CON3FY	 CON5FY	 CON1FZ	 CON3FZ	 CON5FZ	 CON2FX	 CON4FX	 CON6FX	 CON2FY	 CON4FY	 CON6FY	 CON2FZ	 CON4FZ	 CON6FZ	 L1N1FX	 L1N2FX	 L3N1FX	 
(s)	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 (N)     	 
3.85	 1.47554e+006	 1.45092e+006	 1.41722e+006	 917941	 893483	 856414	 916046	 -427201	 -432609	 -1407.03	 779239	 -748887	 -1.15675e+006	 -1.14693e+006	 -1.12273e+006	 -917803	 446668	 428131	 3.16623e-105	 -773658	 741550	 -15916.4	 -15899.4	 -15873.4	 4.4229	 8.7211	 5.58932	 
3.9	 1.46265e+006	 1.45967e+006	 1.41997e+006	 929330	 898139	 849168	 908405	 -429052	 -433210	 -1211.68	 784476	 -749666	 -1.14636e+006	 -1.15375e+006	 -1.12546e+006	 -929194	 448996	 424507	 4.31952e-104	 -777691	 735275	 -15924.3	 -15902.6	 -15868.4	 21.5414	 42.8635	 7.26763	 
3.95	 1.45214e+006	 1.46635e+006	 1.42052e+006	 936830	 903274	 844682	 902186	 -430297	 -433131	 -1018.74	 788616	 -749269	 -1.13788e+006	 -1.15893e+006	 -1.12644e+006	 -936695	 451564	 422264	 5.73976e-103	 -782139	 731388	 -15929.5	 -15906.2	 -15865.3	 27.8678	 55.5432	 7.12178	 
4	 1.44761e+006	 1.47063e+006	 1.41824e+006	 939301	 908350	 842966	 899641	 -430829	 -432174	 -829.843	 791463	 -747358	 -1.13412e+006	 -1.16221e+006	 -1.1252e+006	 -939166	 454103	 421406	 7.37902e-102	 -786535	 729902	 -15931.1	 -15909.7	 -15864.2	 25.2724	 50.3828	 7.36953	 
4.05	 1.45125e+006	 1.47186e+006	 1.4134e+006	 937204	 914023	 843941	 902134	 -430453	 -430418	 -644.275	 792650	 -744062	 -1.13679e+006	 -1.1631e+006	 -1.12196e+006	 -937068	 456939	 421893	 9.12796e-101	 -791448	 730747	 -15929.6	 -15913.6	 -15864.9	 19.7667	 39.3745	 4.60863	 
4.1	 1.46278e+006	 1.47044e+006	 1.40737e+006	 931585	 920185	 846747	 909514	 -429284	 -428283	 -459.364	 792383	 -740105	 -1.14565e+006	 -1.16191e+006	 -1.11782e+006	 -931449	 460021	 423297	 1.0825e-099	 -796786	 733177	 -15925.6	 -15917.9	 -15866.9	 13.5745	 27.0031	 3.24404	 
4.15	 1.47957e+006	 1.46775e+006	 1.40202e+006	 923608	 925935	 850817	 920154	 -427731	 -426336	 -271.783	 791400	 -736467	 -1.15864e+006	 -1.15975e+006	 -1.11423e+006	 -923471	 462896	 425332	 1.2284e-098	 -801767	 736702	 -15920	 -15921.9	 -15869.8	 6.67677	 13.183	 2.19152	 
4.2	 1.4976e+006	 1.46537e+006	 1.39907e+006	 914666	 930264	 855630	 931580	 -426259	 -425104	 -79.061	 790558	 -734062	 -1.17259e+006	 -1.15785e+006	 -1.11258e+006	 -914528	 465061	 427739	 1.33393e-097	 -805516	 740871	 -15913.8	 -15924.8	 -15873.1	 -3.9589	 -8.09462	 -1.33378	 
4.25	 1.51259e+006	 1.46439e+006	 1.39888e+006	 906825	 932214	 860051	 941129	 -425199	 -424702	 119.346	 790459	 -733084	 -1.18414e+006	 -1.15707e+006	 -1.11314e+006	 -906685	 466036	 429949	 1.39019e-096	 -807205	 744700	 -15908.3	 -15926.1	 -15876.2	 -17.8711	 -35.8891	 -2.55801	 
4.3	 1.52115e+006	 1.46496e+006	 1.4031e+006	 902628	 931945	 863472	 946710	 -424592	 -425635	 321.927	 791183	 -734410	 -1.19065e+006	 -1.15752e+006	 -1.11722e+006	 -902488	 465901	 431660	 1.39931e-095	 -806972	 747664	 -15905.4	 -15925.9	 -15878.6	 -28.9431	 -58.0391	 -5.65786	 
4.35	 1.5221e+006	 1.46671e+006	 1.41143e+006	 904133	 929559	 864884	 947562	 -424336	 -427817	 526.615	 792546	 -737889	 -1.19118e+006	 -1.1589e+006	 -1.12456e+006	 -903993	 464709	 432367	 1.37224e-094	 -804905	 748887	 -15906.6	 -15924.2	 -15879.5	 -35.4071	 -70.9218	 -3.61124	 
4.4	 1.51652e+006	 1.46951e+006	 1.42225e+006	 912332	 924975	 865218	 944360	 -424394	 -430756	 732.277	 794481	 -742678	 -1.18661e+006	 -1.1611e+006	 -1.13388e+006	 -912194	 462416	 432533	 1.32334e-093	 -800935	 749176	 -15912.4	 -15921	 -15879.8	 -29.7761	 -59.6924	 1.80543	 
4.45	 1.50686e+006	 1.47303e+006	 1.43409e+006	 926084	 918860	 866315	 938595	 -424663	 -434002	 938.863	 796806	 -748004	 -1.17884e+006	 -1.16386e+006	 -1.144e+006	 -925947	 459358	 433082	 1.26366e-092	 -795638	 750126	 -15922	 -15916.7	 -15880.5	 -13.9298	 -28.0511	 4.21309	 
4.5	 1.49589e+006	 1.47634e+006	 1.44554e+006	 942445	 912408	 869169	 931983	 -424877	 -437134	 1146.77	 799032	 -753144	 -1.17009e+006	 -1.16645e+006	 -1.15381e+006	 -942310	 456132	 434509	 1.1977e-091	 -790050	 752599	 -15933.4	 -15912.2	 -15882.5	 4.45202	 8.70991	 6.90568	 
4.55	 1.48639e+006	 1.47836e+006	 1.45547e+006	 957905	 906813	 874714	 926240	 -424714	 -439807	 1357.32	 800557	 -757498	 -1.16251e+006	 -1.16803e+006	 -1.16239e+006	 -957772	 453334	 437282	 1.12438e-090	 -785204	 757402	 -15944.2	 -15908.4	 -15886.4	 24.2137	 48.1557	 7.72908	 
4.6	 1.48094e+006	 1.47836e+006	 1.46294e+006	 968965	 903022	 883270	 922983	 -423962	 -441739	 1573.4	 800975	 -760582	 -1.15814e+006	 -1.168e+006	 -1.16901e+006	 -968834	 451438	 441561	 1.03925e-089	 -781921	 764812	 -15951.8	 -15905.8	 -15892.4	 34.6673	 69.0685	 7.81855	 
4.65	 1.48171e+006	 1.47633e+006	 1.4675e+006	 973781	 901068	 894875	 923572	 -422629	 -442788	 1798.91	 800287	 -762150	 -1.15865e+006	 -1.1664e+006	 -1.17329e+006	 -973651	 450461	 447364	 9.38669e-089	 -780228	 774863	 -15955	 -15904.4	 -15900.5	 33.2105	 66.1868	 6.64796	 
4.7	 1.48984e+006	 1.47264e+006	 1.46911e+006	 972637	 900422	 908942	 928747	 -420820	 -442949	 2037.44	 798679	 -762188	 -1.16492e+006	 -1.16348e+006	 -1.17522e+006	 -972506	 450138	 454398	 8.23265e-088	 -779669	 787048	 -15954.1	 -15904	 -15910.3	 25.2712	 50.2784	 2.31881	 
4.75	 1.50484e+006	 1.46779e+006	 1.46898e+006	 967210	 900763	 923900	 938228	 -418684	 -442585	 2290.8	 796427	 -761323	 -1.17655e+006	 -1.15967e+006	 -1.17575e+006	 -967079	 450309	 461878	 6.98417e-087	 -779964	 800003	 -15950.2	 -15904.3	 -15920.7	 8.2447	 16.3278	 -2.40293	 
4.8	 1.52428e+006	 1.46269e+006	 1.46912e+006	 960501	 901862	 938012	 950521	 -416488	 -442312	 2557.72	 794022	 -760614	 -1.19161e+006	 -1.15565e+006	 -1.1765e+006	 -960368	 450858	 468935	 5.73094e-086	 -780916	 812227	 -15945.5	 -15905.1	 -15930.4	 -5.10878	 -10.392	 -6.32431	 
4.85	 1.54424e+006	 1.45859e+006	 1.4711e+006	 954982	 903162	 949920	 963194	 -414597	 -442598	 2833.15	 792161	 -760865	 -1.20703e+006	 -1.15242e+006	 -1.17869e+006	 -954849	 451508	 474890	 4.56094e-085	 -782042	 822541	 -15941.6	 -15906	 -15938.6	 -12.5238	 -25.274	 -7.40953	 
4.9	 1.56042e+006	 1.45677e+006	 1.47582e+006	 952187	 904068	 959136	 973576	 -413372	 -443721	 3108.83	 791534	 -762558	 -1.21945e+006	 -1.15099e+006	 -1.18307e+006	 -952054	 451961	 479499	 3.53482e-084	 -782826	 830523	 -15939.7	 -15906.6	 -15944.9	 -21.5986	 -43.3647	 -8.29197	 
4.95	 1.56947e+006	 1.45797e+006	 1.48332e+006	 953665	 904080	 965370	 979559	 -413023	 -445692	 3375.48	 792555	 -765711	 -1.22625e+006	 -1.15193e+006	 -1.18966e+006	 -953532	 451967	 482616	 2.68292e-083	 -782836	 835922	 -15940.8	 -15906.6	 -15949.2	 -25.362	 -50.9179	 -8.65298	 
5	 1.57009e+006	 1.46209e+006	 1.49269e+006	 960100	 903347	 968556	 980304	 -413517	 -448234	 3625.94	 795169	 -769847	 -1.22645e+006	 -1.15516e+006	 -1.19772e+006	 -959968	 451601	 484209	 2.00604e-082	 -782202	 838682	 -15945.4	 -15906.1	 -15951.3	 -23.581	 -47.3811	 -7.21047	 
5.05	 1.56347e+006	 1.46823e+006	 1.50286e+006	 971182	 902453	 969159	 976524	 -414592	 -451026	 3857.89	 798889	 -774415	 -1.22099e+006	 -1.15999e+006	 -1.20642e+006	 -971051	 451154	 484511	 1.48494e-081	 -781428	 839204	 -15953.1	 -15905.5	 -15951.7	 -19.6395	 -39.4541	 -6.22693	 
5.1	 1.55279e+006	 1.4753e+006	 1.51215e+006	 985982	 901594	 967801	 970174	 -415931	 -453562	 4075.23	 803116	 -778541	 -1.2124e+006	 -1.16556e+006	 -1.21439e+006	 -985853	 450724	 483832	 1.09206e-080	 -780683	 838029	 -15963.4	 -15904.9	 -15950.6	 -7.70927	 -15.6277	 -1.39263	 
5.15	 1.54218e+006	 1.48249e+006	 1.51882e+006	 1.00224e+006	 901442	 966134	 963811	 -417302	 -455311	 4287.1	 807398	 -781318	 -1.2039e+006	 -1.17121e+006	 -1.22026e+006	 -1.00211e+006	 450648	 482998	 7.98457e-080	 -780552	 836584	 -15974.7	 -15904.8	 -15949.5	 9.05301	 17.8639	 2.26756	 
5.2	 1.53522e+006	 1.48892e+006	 1.52181e+006	 1.01685e+006	 902854	 965490	 959667	 -418455	 -455950	 4503.77	 811251	 -782196	 -1.1983e+006	 -1.17628e+006	 -1.22319e+006	 -1.01673e+006	 451354	 482676	 5.78849e-079	 -781775	 836027	 -15984.8	 -15905.8	 -15949	 23.9397	 47.6395	 3.37479	 
5.25	 1.53409e+006	 1.49383e+006	 1.52099e+006	 1.02703e+006	 906611	 966264	 959108	 -419179	 -455431	 4733.11	 814255	 -781093	 -1.1973e+006	 -1.18017e+006	 -1.22306e+006	 -1.02691e+006	 453233	 483063	 4.13967e-078	 -785029	 836697	 -15991.8	 -15908.4	 -15949.6	 35.676	 71.0532	 2.52753	 
5.3	 1.53968e+006	 1.4969e+006	 1.51685e+006	 1.03081e+006	 913090	 968114	 962708	 -419383	 -453902	 4980.12	 816228	 -778265	 -1.20157e+006	 -1.18262e+006	 -1.22029e+006	 -1.03069e+006	 456473	 483989	 2.90144e-077	 -790640	 838300	 -15994.2	 -15912.9	 -15950.8	 35.2435	 70.2321	 0.244367	 
5.35	 1.55156e+006	 1.4985e+006	 1.5103e+006	 1.0283e+006	 922057	 970176	 970226	 -419178	 -451630	 5245.9	 817370	 -774169	 -1.21077e+006	 -1.18394e+006	 -1.2156e+006	 -1.02817e+006	 460957	 485019	 1.98179e-076	 -798408	 840085	 -15992.4	 -15919.2	 -15952.3	 25.7361	 51.2213	 -2.84421	 
5.4	 1.56809e+006	 1.49947e+006	 1.50245e+006	 1.02137e+006	 932414	 971356	 980654	 -418801	 -448954	 5526.42	 818136	 -769385	 -1.22359e+006	 -1.18477e+006	 -1.20989e+006	 -1.02124e+006	 466136	 485610	 1.31494e-075	 -807378	 841108	 -15987.5	 -15926.4	 -15953.1	 9.5305	 18.8401	 -4.88658	 
5.45	 1.58678e+006	 1.50064e+006	 1.4946e+006	 1.01308e+006	 943007	 970797	 992470	 -418490	 -446266	 5812.57	 818990	 -764578	 -1.23808e+006	 -1.18577e+006	 -1.2042e+006	 -1.01295e+006	 471433	 485330	 8.47644e-075	 -816553	 840623	 -15981.7	 -15933.8	 -15952.7	 -8.81135	 -17.8165	 -7.57965	 
5.5	 1.60452e+006	 1.50288e+006	 1.48827e+006	 1.00682e+006	 952773	 967567	 1.00374e+006	 -418492	 -444031	 6090.98	 820419	 -760540	 -1.25178e+006	 -1.18762e+006	 -1.19974e+006	 -1.0067e+006	 476317	 483715	 5.32701e-074	 -825012	 837826	 -15977.3	 -15940.5	 -15950.4	 -24.4247	 -48.9807	 -9.02867	 
5.55	 1.6181e+006	 1.50699e+006	 1.48462e+006	 1.00531e+006	 960947	 961248	 1.01246e+006	 -419030	 -442602	 6346.87	 822863	 -757872	 -1.26219e+006	 -1.19094e+006	 -1.19743e+006	 -1.00518e+006	 480404	 480555	 3.28254e-073	 -832092	 832352	 -15976.3	 -15946.1	 -15946	 -27.975	 -56.1489	 -7.04081	 
5.6	 1.62507e+006	 1.51344e+006	 1.48386e+006	 1.00927e+006	 967387	 952522	 1.01709e+006	 -420240	 -442042	 6568.33	 826593	 -756686	 -1.26741e+006	 -1.1961e+006	 -1.19744e+006	 -1.00914e+006	 483625	 476192	 1.99448e-072	 -837669	 824795	 -15979.2	 -15950.5	 -15939.9	 -26.6484	 -53.4744	 -4.47007	 
5.65	 1.62449e+006	 1.52219e+006	 1.4853e+006	 1.01835e+006	 972075	 942346	 1.01703e+006	 -422109	 -442150	 6749.41	 831592	 -756640	 -1.26672e+006	 -1.20305e+006	 -1.19921e+006	 -1.01823e+006	 485969	 471103	 1.2005e-071	 -841730	 815981	 -15985.5	 -15953.7	 -15932.8	 -19.3439	 -38.9027	 -2.34273	 
5.7	 1.61756e+006	 1.53248e+006	 1.48766e+006	 1.03121e+006	 975305	 931594	 1.01299e+006	 -424432	 -442542	 6893.61	 837454	 -757079	 -1.26108e+006	 -1.2112e+006	 -1.20171e+006	 -1.03109e+006	 487584	 465726	 7.17907e-071	 -844528	 806668	 -15994.5	 -15955.9	 -15925.4	 -9.99442	 -20.1927	 0.840548	 
5.75	 1.60727e+006	 1.54299e+006	 1.48953e+006	 1.04603e+006	 978100	 921361	 1.00681e+006	 -426839	 -442792	 7013.16	 843450	 -757278	 -1.25284e+006	 -1.21951e+006	 -1.20381e+006	 -1.04591e+006	 488982	 460609	 4.26955e-070	 -846948	 797805	 -16004.8	 -15957.8	 -15918.3	 1.44016	 2.65433	 2.64734	 
5.8	 1.59756e+006	 1.55229e+006	 1.48974e+006	 1.06069e+006	 981164	 912422	 1.00096e+006	 -428934	 -442549	 7125.76	 848796	 -756645	 -1.24509e+006	 -1.22685e+006	 -1.20456e+006	 -1.06057e+006	 490514	 456139	 2.5229e-069	 -849602	 790062	 -16014.9	 -15959.9	 -15912.1	 12.0141	 23.8191	 5.03239	 
5.85	 1.59229e+006	 1.55924e+006	 1.48748e+006	 1.07316e+006	 984927	 905672	 997845	 -430396	 -441566	 7249.48	 852850	 -754756	 -1.24083e+006	 -1.23233e+006	 -1.20331e+006	 -1.07304e+006	 492396	 452763	 1.47747e-068	 -852862	 784216	 -16023.5	 -15962.5	 -15907.5	 22.296	 44.3601	 7.75451	 
5.9	 1.59363e+006	 1.5633e+006	 1.48264e+006	 1.08159e+006	 989787	 901970	 998839	 -431076	 -439812	 7395.46	 855306	 -751556	 -1.24175e+006	 -1.23553e+006	 -1.19998e+006	 -1.08147e+006	 494826	 450912	 8.54189e-068	 -857071	 781009	 -16029.2	 -15965.9	 -15905	 28.3729	 56.5195	 7.20742	 
5.95	 1.60126e+006	 1.56465e+006	 1.4761e+006	 1.08487e+006	 995692	 901119	 1.00375e+006	 -431027	 -437540	 7563.25	 856261	 -747481	 -1.24758e+006	 -1.2366e+006	 -1.19528e+006	 -1.08475e+006	 497779	 450487	 4.8541e-067	 -862186	 780272	 -16031.3	 -15970	 -15904.5	 30.1798	 60.1772	 4.8461	 
6	 1.61438e+006	 1.56394e+006	 1.46914e+006	 1.08262e+006	 1.00231e+006	 902245	 1.01212e+006	 -430425	 -435143	 7749.67	 856054	 -743196	 -1.25769e+006	 -1.23605e+006	 -1.19025e+006	 -1.0825e+006	 501088	 451050	 2.69975e-066	 -867918	 781247	 -16029.7	 -15974.5	 -15905.3	 27.6582	 55.0115	 2.32619	 
6.05	 1.63082e+006	 1.56217e+006	 1.46312e+006	 1.07575e+006	 1.00902e+006	 904377	 1.0226e+006	 -429551	 -433023	 7944.72	 855245	 -739383	 -1.27035e+006	 -1.23467e+006	 -1.18598e+006	 -1.07563e+006	 504442	 452116	 1.465e-065	 -873726	 783094	 -16024.8	 -15979.2	 -15906.8	 9.32185	 18.4737	 -0.30988	 
6.1	 1.64779e+006	 1.56063e+006	 1.45915e+006	 1.06749e+006	 1.01485e+006	 906503	 1.03348e+006	 -428763	 -431513	 8135.54	 854539	 -736612	 -1.28338e+006	 -1.23349e+006	 -1.18336e+006	 -1.06737e+006	 507361	 453179	 7.75904e-065	 -878781	 784936	 -16019	 -15983.2	 -15908.3	 -9.54126	 -19.2363	 -3.14884	 
6.15	 1.6626e+006	 1.56035e+006	 1.45792e+006	 1.06134e+006	 1.01876e+006	 907666	 1.04308e+006	 -428347	 -430821	 8309.35	 854511	 -735236	 -1.29467e+006	 -1.2333e+006	 -1.18294e+006	 -1.06121e+006	 509314	 453760	 4.02383e-064	 -882165	 785943	 -16014.8	 -15985.9	 -15909.1	 -23.4837	 -47.1213	 -3.71863	 
6.2	 1.67309e+006	 1.5619e+006	 1.45981e+006	 1.05987e+006	 1.02025e+006	 907610	 1.05004e+006	 -428461	 -431065	 8455.06	 855480	 -735461	 -1.30252e+006	 -1.23455e+006	 -1.18504e+006	 -1.05975e+006	 510057	 453732	 2.05338e-063	 -883452	 785894	 -16013.8	 -15986.8	 -15909.1	 -31.3441	 -62.7809	 -3.35235	 
6.25	 1.67798e+006	 1.56538e+006	 1.46482e+006	 1.06433e+006	 1.01924e+006	 906541	 1.05356e+006	 -429135	 -432250	 8565.81	 857508	 -737296	 -1.30596e+006	 -1.23731e+006	 -1.18965e+006	 -1.06421e+006	 509555	 453198	 1.03656e-062	 -882583	 784968	 -16017	 -15986.1	 -15908.3	 -26.6542	 -53.4588	 -1.38594	 
6.3	 1.67706e+006	 1.57039e+006	 1.47223e+006	 1.07385e+006	 1.01636e+006	 905216	 1.05348e+006	 -430261	 -434156	 8640.26	 860384	 -740371	 -1.30485e+006	 -1.24126e+006	 -1.19616e+006	 -1.07373e+006	 508116	 452535	 5.19508e-062	 -880091	 783821	 -16023.7	 -15984	 -15907.4	 -15.5827	 -31.366	 1.75901	 
6.35	 1.6712e+006	 1.57619e+006	 1.48068e+006	 1.08646e+006	 1.01266e+006	 904743	 1.05032e+006	 -431641	 -436389	 8682.81	 863700	 -744019	 -1.29987e+006	 -1.24583e+006	 -1.2035e+006	 -1.08634e+006	 506265	 452299	 2.58914e-061	 -876884	 783411	 -16032.5	 -15981.4	 -15907	 -6.72062	 -13.5754	 3.80604	 
6.4	 1.66247e+006	 1.5818e+006	 1.48873e+006	 1.10029e+006	 1.00897e+006	 905917	 1.04536e+006	 -433005	 -438514	 8704.39	 866916	 -747504	 -1.29265e+006	 -1.25023e+006	 -1.21048e+006	 -1.10018e+006	 504421	 452886	 1.28341e-060	 -873689	 784428	 -16042	 -15978.9	 -15907.9	 6.63988	 13.0695	 5.43039	 
6.45	 1.65428e+006	 1.58616e+006	 1.49512e+006	 1.11303e+006	 1.00626e+006	 909264	 1.04074e+006	 -434065	 -440167	 8722.86	 869445	 -750203	 -1.28585e+006	 -1.25361e+006	 -1.21608e+006	 -1.11291e+006	 503063	 454559	 6.31681e-060	 -871337	 787327	 -16050.8	 -15977	 -15910.2	 14.9469	 29.7326	 5.31523	 
6.5	 1.65015e+006	 1.5884e+006	 1.49908e+006	 1.12303e+006	 1.00528e+006	 914746	 1.0387e+006	 -434589	 -441114	 8757.64	 870816	 -751716	 -1.28219e+006	 -1.25532e+006	 -1.21966e+006	 -1.12292e+006	 502572	 457301	 3.07939e-059	 -870488	 792075	 -16057.6	 -15976.4	 -15914.1	 20.8849	 41.588	 4.25717	 
6.55	 1.6525e+006	 1.58821e+006	 1.50046e+006	 1.12927e+006	 1.00623e+006	 921996	 1.04078e+006	 -434488	 -441317	 8822.8	 870847	 -751972	 -1.28353e+006	 -1.25509e+006	 -1.22112e+006	 -1.12916e+006	 503049	 460927	 1.4825e-058	 -871314	 798355	 -16061.8	 -15977.1	 -15919.1	 22.2787	 44.3979	 3.45816	 
6.6	 1.66185e+006	 1.58594e+006	 1.49984e+006	 1.13149e+006	 1.00887e+006	 930624	 1.04735e+006	 -433862	 -440948	 8922.69	 869740	 -751264	 -1.29024e+006	 -1.2532e+006	 -1.22094e+006	 -1.13138e+006	 504369	 465241	 7.02914e-058	 -873599	 805828	 -16063.2	 -15978.9	 -15925.1	 20.1383	 40.1073	 1.24539	 
6.65	 1.67671e+006	 1.58256e+006	 1.49835e+006	 1.13019e+006	 1.01257e+006	 939794	 1.05752e+006	 -432974	 -440338	 9050.42	 868028	 -750148	 -1.30113e+006	 -1.25042e+006	 -1.22001e+006	 -1.13007e+006	 506221	 469826	 3.2756e-057	 -876808	 813770	 -16062.3	 -15981.5	 -15931.5	 12.3079	 24.507	 -1.74957	 
6.7	 1.69432e+006	 1.57931e+006	 1.49728e+006	 1.12673e+006	 1.01668e+006	 948389	 1.06956e+006	 -432170	 -439874	 9192.2	 866405	 -749280	 -1.31403e+006	 -1.24772e+006	 -1.2194e+006	 -1.12662e+006	 508275	 474124	 1.49911e-056	 -880366	 821214	 -16059.8	 -15984.4	 -15937.4	 5.18015	 10.1914	 -4.47635	 
6.75	 1.71174e+006	 1.57732e+006	 1.49772e+006	 1.12266e+006	 1.02051e+006	 955380	 1.08166e+006	 -431752	 -439873	 9333.35	 865485	 -749202	 -1.32664e+006	 -1.24598e+006	 -1.21998e+006	 -1.12255e+006	 510187	 477621	 6.74056e-056	 -883677	 827270	 -16057	 -15987	 -15942.3	 -8.09481	 -16.2869	 -6.81538	 
6.8	 1.72639e+006	 1.57725e+006	 1.50018e+006	 1.12036e+006	 1.02334e+006	 959922	 1.09217e+006	 -431912	 -440491	 9461.41	 865647	 -750182	 -1.33697e+006	 -1.24573e+006	 -1.22218e+006	 -1.12024e+006	 511603	 479892	 2.98448e-055	 -886130	 831204	 -16055.4	 -15988.9	 -15945.3	 -19.4666	 -39.0386	 -8.12066	 
6.85	 1.73596e+006	 1.57862e+006	 1.50454e+006	 1.12194e+006	 1.02474e+006	 961613	 1.09962e+006	 -432510	 -441687	 9565.79	 866617	 -752162	 -1.34324e+006	 -1.24657e+006	 -1.22589e+006	 -1.12183e+006	 512305	 480737	 1.30592e-054	 -887345	 832668	 -16056.5	 -15989.9	 -15946.5	 -27.3733	 -54.7985	 -6.88197	 
6.9	 1.73866e+006	 1.58149e+006	 1.51022e+006	 1.12869e+006	 1.02476e+006	 960816	 1.10283e+006	 -433575	 -443286	 9637.81	 868441	 -754847	 -1.3441e+006	 -1.24857e+006	 -1.23063e+006	 -1.12857e+006	 512316	 480339	 5.66974e-054	 -887365	 831978	 -16061.2	 -15989.9	 -15945.8	 -22.5203	 -45.0371	 -6.12041	 
6.95	 1.73601e+006	 1.58582e+006	 1.51635e+006	 1.13947e+006	 1.02297e+006	 957945	 1.1027e+006	 -435091	 -445036	 9686.24	 871093	 -757816	 -1.34078e+006	 -1.25168e+006	 -1.23571e+006	 -1.13936e+006	 511419	 478903	 2.44782e-053	 -885811	 829492	 -16068.7	 -15988.6	 -15943.8	 -7.81932	 -15.8083	 -3.61412	 
7	 1.73021e+006	 1.59095e+006	 1.52185e+006	 1.15188e+006	 1.02034e+006	 953946	 1.10058e+006	 -436880	 -446614	 9722.19	 874217	 -760516	 -1.33501e+006	 -1.25539e+006	 -1.24023e+006	 -1.15177e+006	 510106	 476903	 1.05097e-052	 -883537	 826028	 -16077.3	 -15986.8	 -15941	 -0.0832482	 -0.253483	 0.0687501	 
7.05	 1.72365e+006	 1.59617e+006	 1.52557e+006	 1.16431e+006	 1.01852e+006	 950099	 1.09795e+006	 -438744	 -447683	 9757.25	 877409	 -762368	 -1.32867e+006	 -1.25914e+006	 -1.24328e+006	 -1.1642e+006	 509193	 474980	 4.48484e-052	 -881956	 822696	 -16085.9	 -15985.5	 -15938.3	 8.21232	 16.3377	 1.96606	 
7.1	 1.71864e+006	 1.60076e+006	 1.5266e+006	 1.17518e+006	 1.01831e+006	 947117	 1.09626e+006	 -440483	 -447971	 9801.65	 880273	 -762907	 -1.32357e+006	 -1.26235e+006	 -1.24411e+006	 -1.17507e+006	 509087	 473488	 1.89924e-051	 -881772	 820113	 -16093.3	 -15985.4	 -15936.3	 16.0389	 31.9778	 2.55432	 
7.15	 1.71727e+006	 1.60412e+006	 1.5245e+006	 1.18309e+006	 1.01987e+006	 945200	 1.09683e+006	 -441930	 -447346	 9863.73	 882478	 -761900	 -1.32132e+006	 -1.26457e+006	 -1.24238e+006	 -1.18298e+006	 509871	 472530	 7.96337e-051	 -883129	 818452	 -16098.7	 -15986.5	 -15934.9	 21.328	 42.5857	 2.20111	 
7.2	 1.72108e+006	 1.60602e+006	 1.51949e+006	 1.18701e+006	 1.02282e+006	 944161	 1.10066e+006	 -443018	 -445870	 9948.82	 883892	 -759444	 -1.32308e+006	 -1.26561e+006	 -1.23826e+006	 -1.1869e+006	 511343	 472010	 3.29716e-050	 -885679	 817553	 -16101.3	 -15988.5	 -15934.2	 23.3008	 46.5022	 0.468052	 
7.25	 1.73039e+006	 1.60655e+006	 1.51237e+006	 1.18672e+006	 1.02675e+006	 943379	 1.10799e+006	 -443766	 -443779	 10056.3	 884553	 -755939	 -1.3291e+006	 -1.26555e+006	 -1.23243e+006	 -1.18661e+006	 513309	 471619	 1.34476e-049	 -889084	 816876	 -16100.9	 -15991.3	 -15933.7	 17.622	 35.1675	 -1.29963	 
7.3	 1.74366e+006	 1.60589e+006	 1.50424e+006	 1.18331e+006	 1.03152e+006	 942148	 1.11785e+006	 -444225	 -441391	 10175.9	 884566	 -751932	 -1.33815e+006	 -1.26455e+006	 -1.22577e+006	 -1.1832e+006	 515697	 471004	 5.39584e-049	 -893221	 815809	 -16098.5	 -15994.6	 -15932.9	 7.82865	 15.5954	 -3.50899	 
7.35	 1.75809e+006	 1.60489e+006	 1.49638e+006	 1.17865e+006	 1.03659e+006	 939674	 1.12847e+006	 -444625	 -439084	 10291	 884395	 -748066	 -1.34809e+006	 -1.26326e+006	 -1.21933e+006	 -1.17854e+006	 518228	 469767	 2.13037e-048	 -897605	 813666	 -16095.2	 -15998.1	 -15931.1	 -4.75078	 -9.48965	 -5.10537	 
7.4	 1.77119e+006	 1.60485e+006	 1.49001e+006	 1.17494e+006	 1.04138e+006	 935380	 1.13823e+006	 -445326	 -437217	 10387.4	 884757	 -744957	 -1.35699e+006	 -1.26271e+006	 -1.21409e+006	 -1.17482e+006	 520623	 467619	 8.28922e-048	 -901753	 809947	 -16092.7	 -16001.4	 -15928.2	 -11.4026	 -22.8284	 -5.48593	 
7.45	 1.78104e+006	 1.6066e+006	 1.48577e+006	 1.17345e+006	 1.04564e+006	 929112	 1.14592e+006	 -446557	 -435982	 10454.7	 886110	 -742940	 -1.3634e+006	 -1.26355e+006	 -1.21057e+006	 -1.17334e+006	 522758	 464485	 3.18485e-047	 -905450	 804518	 -16091.7	 -16004.3	 -15923.8	 -15.1846	 -30.4046	 -5.16764	 
