t,x,y,z,rx,ry,rz
36.85,-1.42227633781247,-1.00851635148775,-0.480284130086348,-0.000478288981018975,-0.000145870918783672,0.00672747988203894
36.9,-1.43288396582166,-1.02707175742975,-0.451276587841678,-0.00081082916394204,0.0000362919924935347,0.00686605373629965
36.95,-1.44303786273938,-1.04516815200438,-0.421557610045989,-0.00114002814090496,0.000214152684617868,0.00700029734141971
37,-1.45271575947043,-1.06278008332572,-0.391157773535348,-0.0014654445704998,0.000387467771425137,0.00712999640587354
37.05,-1.46190025127504,-1.0798820948114,-0.360106893163818,-0.00178666028929105,0.000556069666400565,0.00725492466517693
37.1,-1.47057462440138,-1.09644857601086,-0.328434643797925,-0.00210328764219857,0.000719840088580745,0.00737485690204319
37.15,-1.47872247450139,-1.1124535296822,-0.296173960831977,-0.00241497553879002,0.000878686343529103,0.0074895600801106
37.2,-1.48633492139473,-1.12787075455409,-0.263353230206917,-0.00272140083135439,0.00103250573607245,0.00759880430461008
37.25,-1.49339681626558,-1.14267469097184,-0.230007446732092,-0.00302225740659418,0.00118115589970371,0.00770236434080167
37.3,-1.49989616921466,-1.15684074506834,-0.196168909021162,-0.00331723943046456,0.00132444579068294,0.00780002277302044
37.35,-1.50582220697206,-1.17034643036123,-0.161874831528655,-0.00360602804876448,0.00146213565313082,0.00789158141912983
37.4,-1.5111561842238,-1.18317152661766,-0.127162115609034,-0.00388828828045061,0.00159395782335324,0.00797686447211429
37.45,-1.51588319902269,-1.19529648436669,-0.092069468800041,-0.00416369163710443,0.00171964940240499,0.00805570080244065
37.5,-1.51998318766024,-1.20670144696484,-0.0566327994558851,-0.00443193490267499,0.00183898646454303,0.00812791147895401
37.55,-1.52344279071945,-1.21736621508496,-0.0208911173391559,-0.00469275303146208,0.00195181931287741,0.00819331132222073
37.6,-1.52624216562792,-1.22727000047722,0.0151203906962358,-0.00494592342417291,0.00205808230557498,0.00825170372090057
37.65,-1.52837017515257,-1.23639211670874,0.0513664479660303,-0.00519125622389144,0.00215779102842594,0.00830289051031026
37.7,-1.5298127528918,-1.24471264131862,0.0878113331785055,-0.00542857455895127,0.00225102442267238,0.00834667923299317
37.75,-1.53056568611149,-1.25221289292101,0.124421797961835,-0.00565770263979015,0.0023378874349622,0.00838288729260298
37.8,-1.53061892463514,-1.25887525554492,0.16116253867753,-0.00587846205885193,0.00241847693106891,0.00841133891703071
37.85,-1.52996953477858,-1.2646836564875,0.19799831807342,-0.00609066086482548,0.00249285115262962,0.00843187957482438
37.9,-1.52861184607385,-1.26962447502995,0.234892621320803,-0.00629408994981312,0.00256101039635033,0.00844438655188429
37.95,-1.52654145977117,-1.27368549982088,0.271805926511398,-0.00648853556334136,0.00262290626425087,0.0084487521613956
38,-1.52374959711953,-1.27685525846777,0.308700684715401,-0.00667379482833794,0.00267845033795133,0.00844487913615908
38.05,-1.52022740975972,-1.27912223492642,0.34553546694338,-0.00684968933724674,0.00272755028953428,0.00843266968537676
38.1,-1.51596454060053,-1.28047469469924,0.382272368050037,-0.00701606981205681,0.00277014239702874,0.00841201771048339
38.15,-1.51095330607911,-1.28090033477299,0.418870024655867,-0.00717280619083231,0.0028062199060105,0.00838281292412355
38.2,-1.50518124845981,-1.28038755469234,0.455292529867194,-0.00731977160558991,0.00283584887719174,0.00834494870413324
38.25,-1.49864442108299,-1.27892735438274,0.491502589651082,-0.00745681620236003,0.00285916012299991,0.00829835066457972
38.3,-1.49133960122688,-1.27651324563942,0.527465105529306,-0.00758375951409801,0.00287633829926986,0.00824297459627306
38.35,-1.48326768886378,-1.27314109018361,0.563143635999943,-0.00770039452730128,0.00288759300259147,0.0081788100970509
38.4,-1.47442742602403,-1.26880818333644,0.598503259778838,-0.00780650798018854,0.00289311620172916,0.0081058561197157
38.45,-1.46482459926157,-1.2635117348087,0.633507168527812,-0.00790190167316992,0.00289305638929569,0.00802411215812198
38.5,-1.45446401244295,-1.25724878965736,0.668119805209098,-0.00798639826334013,0.00288749053431108,0.00793356833370616
38.55,-1.44334945960089,-1.25001640020862,0.702302042023634,-0.00805984533109561,0.00287642073117043,0.00783421578019565
38.6,-1.43148205381649,-1.2418125111679,0.736013548621321,-0.00812209569282052,0.0028597933982657,0.00772605034370682
38.65,-1.41886442167567,-1.23263686733673,0.769215235088581,-0.00817300315973672,0.00283752584189693,0.00760909960044187
38.7,-1.40549553392004,-1.22249167051091,0.801867396200121,-0.00821240857526971,0.0028095483536138,0.00748341608481127
38.75,-1.39137688122022,-1.2113803387115,0.833931390031797,-0.00824015175310076,0.00277583777289714,0.00734906793446901
38.8,-1.37650890582297,-1.19930658250273,0.865370965242938,-0.00825609222913166,0.00273643364890779,0.00720612276347034
38.85,-1.36089670154495,-1.18627491905275,0.896149448881371,-0.00826011297903607,0.00269143897352491,0.00705464975666679
38.9,-1.34454221189668,-1.17228939738573,0.926234128419756,-0.00825214117022429,0.00264100588709941,0.00689471392757299
38.95,-1.32745916208896,-1.15735312974784,0.955591014647856,-0.00823214718445893,0.00258531199433596,0.00672636365671582
39,-1.30965543394348,-1.14146986165688,0.984188772960081,-0.00820013411097275,0.00252452482938946,0.00654966135706933
39.05,-1.29114398398006,-1.12464578326391,1.01199226158355,-0.0081561009200215,0.00245876789175778,0.00636470377223395
39.1,-1.27193883680928,-1.1068887087329,1.03897058331771,-0.00810004450491912,0.00238809998158343,0.00617160534344875
39.15,-1.25205296096646,-1.0882078018397,1.06508836785899,-0.00803195289270693,0.00231250521637021,0.00597049246745813
39.2,-1.23149653980284,-1.06861460237687,1.09031059909684,-0.00795181150988568,0.0022318998552206,0.00576151391612756
39.25,-1.21028104083753,-1.04812111474337,1.11460229441175,-0.00785962140365291,0.00214615713487105,0.00554481634947406
39.3,-1.18841782297894,-1.02673868815702,1.13793021149676,-0.00775542521240227,0.00205514165267817,0.00532052721143963
39.35,-1.16591286893878,-1.00447788151239,1.16026076814203,-0.00763932128543709,0.00195874432556372,0.00508875884886822
39.4,-1.14277865908964,-0.981348858404362,1.18156068752085,-0.00751145574172235,0.00185691157191966,0.0048496205019177
39.45,-1.11902859480995,-0.957361728953957,1.20180214234458,-0.00737201533148802,0.00174966030398645,0.00460322193434473
39.5,-1.09467500943776,-0.93252723236689,1.22095773446505,-0.00722120394409731,0.0016370683983553,0.00434968327716173
39.55,-1.06973454725888,-0.906857735437334,1.2390009051432,-0.00705922030273886,0.00151925095949039,0.00408914237647303
39.6,-1.04422778286228,-0.880368009512216,1.25590819562775,-0.00688624173286467,0.00139633293551286,0.00382176437533244
39.65,-1.01817495791154,-0.853075714956011,1.271656495061,-0.00670241808844431,0.00126841265827278,0.00354774539638801
39.7,-0.991595618102167,-0.825000552057534,1.28622067602663,-0.00650788768682101,0.00113553938096164,0.00326730489733988
39.75,-0.964508574965848,-0.796162259484228,1.2995771852432,-0.00630281129027217,0.000997706610954611,0.00298065826927106
39.8,-0.936933871930744,-0.766579754435404,1.31170423177426,-0.00608739484764952,0.00085485774722406,0.00268801275257691
39.85,-0.908885370170466,-0.73627102445167,1.32257836383005,-0.00586189427658128,0.000706904249217031,0.00238956497605097
39.9,-0.880380765145137,-0.705252557197317,1.33217802248734,-0.00562661387522253,0.00055375708768838,0.00208549296327694
39.95,-0.851434368346045,-0.673540808526052,1.3404814039379,-0.00538187822245428,0.000395358614412913,0.00177596655224433
40,-0.822061197996245,-0.641154213000844,1.34747268564342,-0.00512799262872257,0.000231704745320181,0.00146117622818771
40.05,-0.792281036198325,-0.608113576064621,1.35313471015975,-0.00486522652050404,0.0000628608080840865,0.00114133383917167
40.1,-0.762112779580232,-0.574441840608311,1.35745581730425,-0.00459380879773007,-0.000111033431328872,0.00081667310223637
40.15,-0.73157800017092,-0.540164382056579,1.36042465847339,-0.00431393839302882,-0.00028978228660296,0.000487454839385211
40.2,-0.700702461189753,-0.50530781846993,1.36203335252885,-0.00402579997968844,-0.000473161866901731,0.000153958634911073
40.25,-0.669508017389855,-0.469898358244955,1.36227384179657,-0.00372959793576433,-0.000660956205183545,-0.000183539853883982
40.3,-0.638021647574199,-0.4339617105368,1.36114086124751,-0.00342556404098116,-0.000852994573340971,-0.000524769559913829
40.35,-0.606267982597199,-0.397523655452115,1.35862835889235,-0.00311395416060728,-0.00104913982340139,-0.000869460515649769
40.4,-0.574267369349666,-0.360609360452256,1.35473051738444,-0.00279504815818824,-0.00124928730542284,-0.00121735577371932
40.45,-0.542041793504595,-0.323243708536571,1.34944286664467,-0.00246913966791739,-0.00145335579178195,-0.0015682089110854
40.5,-0.509607584054699,-0.285452512288612,1.3427620111649,-0.00213651968854092,-0.00166125778912331,-0.00192176526675684
40.55,-0.476985416611381,-0.247262977810946,1.33468825561805,-0.00179746845012354,-0.00187286855876528,-0.00227775356420802
40.6,-0.444189183216576,-0.208703564364795,1.3252213768352,-0.00145225789241599,-0.00208800059998632,-0.00263588292686578
40.65,-0.411239504550728,-0.169803908650993,1.31436556584574,-0.0011011553474998,-0.00230639633709542,-0.0029958442743729
40.7,-0.378155926068278,-0.130594063023358,1.3021283334473,-0.000744434866974121,-0.00252773440261741,-0.00335732234790659
40.75,-0.344964466159436,-0.0911038677144885,1.28851828560857,-0.000382384028739805,-0.00275164305887491,-0.00372000562364866
40.8,-0.311689622868478,-0.051363158010548,1.27354753693695,-0.0000153008826732138,-0.00297772177025787,-0.00408358849444709
40.85,-0.278355977690982,-0.0114018562465923,1.25722823561031,0.000356509557485574,-0.00320556586472593,-0.0044477729104255
40.9,-0.24498959326818,0.0287501987504069,1.23957373678446,0.000732736780209336,-0.00343480109132759,-0.00481227019412563
40.95,-0.211615845738091,0.0690624930210207,1.22059899728396,0.00111306701020515,-0.0036651083515157,-0.00517678932934799
41,-0.178259339111825,0.109503914075572,1.20031866671959,0.00149717793752005,-0.00389622183164518,-0.00554103642009985
41.05,-0.144942403837568,0.150043925392993,1.17874669961152,0.00188472417894835,-0.00412790697691786,-0.00590472591306228
41.1,-0.111681589740535,0.190652871310082,1.15590070131056,0.0022753304537943,-0.00435993384020479,-0.00626758473402051
41.15,-0.0784956876841925,0.231301336860063,1.13179788077471,0.00266860029306502,-0.00459204706238311,-0.00662934291544585
41.2,-0.0454022850369924,0.271959955097646,1.10645836726588,0.00306412703504477,-0.00482394285144321,-0.00698973520219859
41.25,-0.012423714357169,0.312598436348247,1.07990378906879,0.00346151150548035,-0.00505525035982564,-0.00734848536101799
41.3,0.0204245141874893,0.353184831082049,1.05215989805397,0.00386037294334214,-0.00528554044597391,-0.00770530370215483
41.35,0.0531187105411561,0.393686128753885,1.02325327045982,0.00426033915716715,-0.0055143460423269,-0.00805988903414008
41.4,0.0856331654591784,0.434070102338916,0.99321249626645,0.00466102345180631,-0.0057411932570861,-0.00841195685085238
41.45,0.117942517723975,0.474305440205192,0.962065549068626,0.00506200551706914,-0.00596563324392778,-0.00876123510782121
41.5,0.150023911076747,0.514362341284913,0.929843161889876,0.00546282739601324,-0.00618726286670131,-0.00910747308849953
41.55,0.181851490237499,0.554212638547864,0.896575629864305,0.00586299231557358,-0.00640573881914283,-0.00945044039197279
41.6,0.21340046748416,0.593829011446152,0.862291438841648,0.00626199886010938,-0.00662079687585688,-0.00978992476875064
41.65,0.244654252680981,0.63318305639262,0.827020956418393,0.00665935549254339,-0.00683221442009736,-0.010125696324064
41.7,0.275592643891478,0.672245214028579,0.790793253714654,0.00705458942063454,-0.00703978337371086,-0.0104575157907258
41.75,0.306197205252783,0.710984943535883,0.753642299665305,0.00744726576069312,-0.00724328893902632,-0.0107851334993864
41.8,0.336453066576233,0.749370727220733,0.715597690334308,0.00783696996211517,-0.0074424965088857,-0.0111082883313365
41.85,0.366342866670248,0.787371654752529,0.676696625328868,0.00822329321643002,-0.00763713040853364,-0.0114267316644241
41.9,0.395844750488148,0.824957907590127,0.636972541476373,0.00860580791797092,-0.00782686712374,-0.0117402283678924
41.95,0.424940345095401,0.862100857428423,0.596465162537305,0.00898406782095473,-0.00801135760610767,-0.0120485527357626
42,0.4536074805368,0.89877347505251,0.555213129624612,0.00935760529931495,-0.00819025544268671,-0.0123514977021722
42.05,0.48182064654058,0.934950018939644,0.513254315776896,0.00972594232482276,-0.00836324856860686,-0.0126488698148268
42.1,0.509559022061975,0.970604797066708,0.470628949892424,0.0100886170135449,-0.00853008937400715,-0.0129404651494568
42.15,0.536796965359141,1.00571129973039,0.427374797304745,0.0104451841145359,-0.00869059527999452,-0.0132260714914782
42.2,0.563519283196321,1.04024311024698,0.383530045367671,0.0107952358316161,-0.00884465133918444,-0.0135054745319124
42.25,0.589703926868694,1.07417298172798,0.339132588621046,0.0111383903740115,-0.00899219775659673,-0.0137784464703852
42.3,0.615338843732165,1.10747379599872,0.294218551039128,0.011474296127691,-0.009133210045262,-0.014044759454163
42.35,0.640410111046741,1.14011938455969,0.248825984626542,0.0118026056499606,-0.00926766431162277,-0.0143041908839528
42.4,0.664905265232736,1.17208497612515,0.202993621823138,0.0121229620733479,-0.00939550437353043,-0.0145565305872061
42.45,0.688813203001722,1.20334659351823,0.156761051060247,0.0124350158956703,-0.00951663554687305,-0.0148015705381294
42.5,0.712118544900903,1.23388100602591,0.110169610221703,0.0127384300414894,-0.00963092780462137,-0.0150391047355112
42.55,0.734805593833268,1.26366539723802,0.06326113094444,0.0130328841207143,-0.00973822926822387,-0.0152689355382668
42.6,0.756858681687465,1.29267718189112,0.0160784056216148,0.0133180868204397,-0.0098383891063266,-0.015490873613079
42.65,0.778256895668786,1.32089400964151,-0.0313365615020818,0.0135937645603052,-0.00993129076584211,-0.0157047285619798
42.7,0.798985773115835,1.34829516158788,-0.0789400402507514,0.0138596489610318,-0.0100168697917611,-0.0159103308436855
42.75,0.819024308042867,1.37486152378096,-0.126691943237903,0.0141154736679224,-0.0100951396754788,-0.0161075264852497
42.8,0.838360056712364,1.40057499184523,-0.174551797096058,0.0143609744555814,-0.0101661815748052,-0.0162961667148068
42.85,0.856983060587041,1.42541818931523,-0.222479033156695,0.0145958975182291,-0.0102301172090026,-0.0164760986066077
42.9,0.874881730807779,1.44937389680462,-0.270433532192904,0.0148200118964455,-0.0102870880544599,-0.0166471692698101
42.95,0.892050026141519,1.47242471236791,-0.318376743363123,0.0150331219911814,-0.0103372220612648,-0.0168092194954795
43,0.908485190356878,1.49455350182939,-0.366267354887647,0.0152350551370139,-0.0103806107719365,-0.0169620932686341
43.05,0.924181583853642,1.51574378942748,-0.414064288000233,0.0154256646564726,-0.0104172708543693,-0.0171056459712922
43.1,0.939134626409885,1.53598043288756,-0.461722198091076,0.0156047944822158,-0.0104471585880654,-0.0172397507005636
43.15,0.953337366981764,1.55525054686342,-0.509199719784979,0.015772282350983,-0.0104701949445164,-0.0173643054943137
43.2,0.96678274625415,1.57354358439725,-0.556450514867747,0.0159279472372241,-0.01048629250018,-0.017479233366069
43.25,0.979462246138151,1.59085001616137,-0.603430802574293,0.0160715998076219,-0.0104953940606166,-0.017584469843367
43.3,0.991364278030257,1.60716180603745,-0.650097978668425,0.0162030653023584,-0.0104974965016868,-0.0176799587440591
43.35,1.00248395139806,1.62247196764047,-0.696408095936746,0.0163221803935221,-0.0104926653605041,-0.0177656688267516
43.4,1.01281159208433,1.6367738566726,-0.742321512718965,0.0164288150191773,-0.0104810337882371,-0.0178415751681429
43.45,1.02234577521944,1.65006064584817,-0.787796649458439,0.0165228797486531,-0.0104627786565522,-0.0179076423729557
43.5,1.03108713215343,1.66232564953262,-0.832794965954433,0.0166043121340687,-0.010438086157174,-0.0179638558676908
43.55,1.03903570782027,1.67356333703783,-0.877276975734878,0.0166730549809847,-0.0104071009080844,-0.0180101990368136
43.6,1.04620034614448,1.68376918380095,-0.921199968526981,0.0167290458589737,-0.0103699113276631,-0.0180466718628709
43.65,1.05258495299725,1.69294160272615,-0.964524187509971,0.0167721973968533,-0.01032652467648,-0.0180733097062334
43.7,1.0581942557221,1.70108118198369,-1.0072061079307,0.0168024076324886,-0.0102768660973633,-0.0180901646126193
43.75,1.06303598699416,1.70819050375717,-1.04920182311103,0.0168195600476988,-0.0102208023867847,-0.018097317687479
43.8,1.06711191755648,1.71427319444312,-1.09046793185889,0.0168235464669768,-0.0101581816836458,-0.0180948646795752
43.85,1.07042418698947,1.71933415150436,-1.13095963135897,0.0168142722236641,-0.0100888770850567,-0.0180829116525665
43.9,1.07297564567513,1.72337747509461,-1.17063610608888,0.0167916956916578,-0.0100128136640328,-0.0180615481069371
43.95,1.07476841144494,1.72640607634755,-1.20945645931368,0.0167558137468187,-0.00993000079299196,-0.0180308489347652
44,1.0758055706793,1.72842273070625,-1.24738320317408,0.0167066638613659,-0.0098405175528027,-0.0179908827973034
44.05,1.0760966541599,1.72943257355971,-1.28437713630265,0.0166442855670068,-0.00974449498278524,-0.0179417412370711
44.1,1.07564766729518,1.72944218255719,-1.32040321869159,0.0165687017101014,-0.00964208187225831,-0.0178835470030745
44.15,1.07447569254,1.72846146307409,-1.35542487490266,0.0164799196210325,-0.0095334009702282,-0.0178164478199816
44.2,1.07259513672274,1.72650276354739,-1.38940707550977,0.0163779236791034,-0.00941851783126162,-0.0177406351155046
44.25,1.07001941255906,1.72358062824736,-1.42231306314043,0.0162626951394779,-0.00929742201828964,-0.0176563211042275
44.3,1.06676479409218,1.71970952780188,-1.45410553260416,0.0161342350668067,-0.0091700376094898,-0.0175637138293969
44.35,1.06284495354798,1.71490366917888,-1.48474784843589,0.0159926048443198,-0.00903623560757708,-0.0174630047361786
44.4,1.05827525650058,1.7091747872852,-1.51420398243548,0.0158379407124185,-0.00889587350641806,-0.0173543404845895
44.45,1.05306380566622,1.70253275033426,-1.54243747762092,0.0156704403645472,-0.0087488347529253,-0.0172378469477754
44.5,1.04722346671258,1.6949892938239,-1.5694152659884,0.0154903274471962,-0.00859507049533302,-0.0171136572943582
44.55,1.04076447728484,1.68655761681582,-1.59510523651609,0.0152978121154608,-0.00843461817095368,-0.0169819234028893
44.6,1.03370206365259,1.67725266167415,-1.61948003621689,0.0150930868093443,-0.00826759998774152,-0.016842814849559
44.65,1.02604678381811,1.6670929483155,-1.64251202841847,0.0148763086259326,-0.0080942110386003,-0.0166965428192066
44.7,1.01782286323887,1.65609955906928,-1.66417604549844,0.0146476075748018,-0.00791467184588104,-0.016543337189148
44.75,1.00904683359053,1.64429383048294,-1.68444770364218,0.0144071147650853,-0.00772919516521953,-0.0163834382912212
44.8,0.999742088399433,1.63169781790894,-1.70330423613582,0.0141549904005551,-0.0075379396295915,-0.0162170801915321
44.85,0.989932867951357,1.61833278996742,-1.720723055964,0.0138914321222956,-0.00734098845629568,-0.0160444823826876
44.9,0.979642427328521,1.60421844243021,-1.73667899842453,0.0136166885524589,-0.00713835154134894,-0.0158658435704228
44.95,0.968889575230239,1.58937389094674,-1.7511496277746,0.0133310634830546,-0.00692999352438062,-0.0156813458100322
45,0.957694753335957,1.57381908538095,-1.76411208635117,0.0130348700436037,-0.00671585977658513,-0.0154911867426001
45.05,0.946075073271739,1.55757418877834,-1.77554619784975,0.0127284442274406,-0.00649592999978328,-0.0152955536245021
45.1,0.934046669837421,1.54065986971934,-1.78543233566901,0.0124121158319806,-0.00627025154475768,-0.015094643101985
45.15,0.92162493624248,1.52309986054849,-1.79375564328205,0.0120861937979548,-0.00603895703907818,-0.0148886777568882
45.2,0.908826573240731,1.5049197058016,-1.80050147189436,0.0117509621602455,-0.00580227171748476,-0.0146779114473515
45.25,0.895671140910288,1.48614605882448,-1.80565868379197,0.0114066997002942,-0.00556049258265621,-0.0144626021504917
45.3,0.882180571648348,1.46680606194037,-1.80921976106753,0.0110536768917751,-0.0053139499207002,-0.0142430213871803
45.35,0.868378502061383,1.44692737283356,-1.81117785039019,0.010692181906001,-0.00506296050887596,-0.0140194375716032
45.4,0.854293627408303,1.42653664843887,-1.81152601509853,0.0103225268252953,-0.00480779379111341,-0.0137921086983303
45.45,0.839949734785986,1.40566026929212,-1.81025834368174,0.00994503933522531,-0.00454863908327651,-0.0135612854490022
45.5,0.825375150342534,1.38432497661059,-1.80736805972478,0.00956005858817109,-0.00428560096549405,-0.0133272050313173
45.55,0.810593517642587,1.3625570325077,-1.80285171018321,0.00916793413867529,-0.00401872153510759,-0.0130900963103007
45.6,0.795630175270652,1.340383366147,-1.79670362431658,0.00876901028783946,-0.0037480260295781,-0.0128501871037794
45.65,0.780505077851366,1.31783285201149,-1.78891963850781,0.00836361630948026,-0.00347356542997304,-0.0126077343765794
45.7,0.765235415792645,1.29493532662649,-1.77950120404212,0.00795206480952002,-0.00319546820997864,-0.0123630054782353
45.75,0.749841688659572,1.27172160401267,-1.76844921397783,0.00753466008611383,-0.00291396480541605,-0.012116286485665
45.8,0.734340036398077,1.24822402909885,-1.75577064290279,0.00711169601780114,-0.00262938653213718,-0.0118678822206222
45.85,0.718751555391261,1.22447548048518,-1.74147249603586,0.00668347376114439,-0.00234214823745193,-0.011618103718233
45.9,0.703099717730353,1.20050796446411,-1.7255673746962,0.00625031320008887,-0.00205270124605157,-0.011367244333438
45.95,0.687407772373845,1.17635247308981,-1.70806665673036,0.00581256078249111,-0.00176148443842981,-0.0111155745748181
46,0.671703985476849,1.15203920742834,-1.68898341641936,0.00537059515753233,-0.00146888210118136,-0.0108633565733735
46.05,0.656013486601445,1.12759722175758,-1.66833074329996,0.00492482204445044,-0.00117519434367109,-0.0106108316906865
46.1,0.640367872940551,1.1030557028811,-1.64612356565303,0.00447566119493056,-0.000880632333285199,-0.0103582454247697
46.15,0.624790072763506,1.07844508463531,-1.62237620098211,0.00402352796242807,-0.000585335050592033,-0.0101058599415301
46.2,0.609306434344585,1.05379596435301,-1.59710133121362,0.00356883195826512,-0.000289411264510571,-0.00985393841916554
46.25,0.593935980970418,1.02913974969596,-1.57031795019945,0.0031119682377179,0.00000700728750724699,-0.00960275239600106
46.3,0.578696735675592,1.00450970662076,-1.54204372285992,0.00265331468202276,0.000303721498300352,-0.00935259522697734
46.35,0.563608124260629,0.979939093293333,-1.51230061303007,0.0021932434477361,0.000600427226793293,-0.00910375611315144
46.4,0.548689192113141,0.955460289385031,-1.48111602993957,0.00173214077622139,0.000896707793080448,-0.00885651177647625
46.45,0.5339563347313,0.931105948903193,-1.44851650628322,0.00127041106026632,0.00119205898899421,-0.00861114152199197
46.5,0.519430343645123,0.90690762179733,-1.41453441108641,0.000808491557208381,0.00148593114053995,-0.00836792053576177
46.55,0.505135647264339,0.882894850833901,-1.37920186752337,0.000346863332149312,0.00177778694810745,-0.008127094839397
46.6,0.491097734324587,0.859095683262777,-1.34255250479706,-0.000113957276704983,0.00206715032078335,-0.00788889848155037
46.65,0.477338791914615,0.835537270020666,-1.30461773197776,-0.000573441068072004,0.00235364585569883,-0.00765355098973518
46.7,0.463887161773922,0.812246529444434,-1.26543039308392,-0.00103106843998014,0.00263700620331907,-0.00742126871496552
46.75,0.450764357869961,0.789251861671415,-1.22502432428376,-0.00148635649473195,0.00291704695215532,-0.00719229045318963
46.8,0.437994952677837,0.766584072600823,-1.1834312958209,-0.00193887399637586,0.00319363676618135,-0.00696687987129762
46.85,0.425592159484054,0.744274564058144,-1.14068507622545,-0.00238822819347028,0.00346664017294063,-0.00674531370869569
46.9,0.41357557731693,0.722354718289828,-1.09682257754404,-0.00283404293265482,0.00373586963680503,-0.00652786816373797
46.95,0.401958316269909,0.700855442294726,-1.05188162913839,-0.00327594249690142,0.00400105468410037,-0.00631481788143553
47,0.390752796025584,0.679805867974307,-1.00590313102513,-0.00371353289558472,0.00426183275758113,-0.00610641511422519
47.05,0.37997821377515,0.659232243222907,-0.958929816688798,-0.00414638992643002,0.00451776097994962,-0.00590287574188212
47.1,0.369648464122623,0.63915952900769,-0.911007021531141,-0.00457407540707532,0.0047683660004594,-0.00570439899374042
47.15,0.359784878495979,0.619612165637696,-0.862180815840288,-0.004996154698177,0.00501318645877601,-0.00551117729235015
47.2,0.350404090376909,0.600614492284394,-0.812497685666886,-0.00541221173069468,0.00525182700291727,-0.00532340779010359
47.25,0.341532688914526,0.582191716797291,-0.762001682201504,-0.00582186415534911,0.00548400211447087,-0.00514130167184024
47.3,0.333189840923524,0.564369606995818,-0.710737869854789,-0.00622475985196371,0.00570955106606597,-0.00496508363124801
47.35,0.325395226907506,0.547173469046917,-0.658748909708436,-0.00662056645748903,0.00592841973504248,-0.00479497213118936
47.4,0.318165662138725,0.530628366783315,-0.606078814998908,-0.00700896873055556,0.00614062217130088,-0.00463118980586368
47.45,0.311517740256708,0.514759457682735,-0.552769266918228,-0.00738966448485662,0.00634619064597903,-0.00447396602644127
47.5,0.305460962038129,0.499590493357365,-0.498863847573361,-0.00776234579195228,0.00654511681640311,-0.00432351199521491
47.55,0.300005908185234,0.485143392708419,-0.444410768430648,-0.00812669899872265,0.00673731278779199,-0.00418002092013279
47.6,0.295160581240129,0.471439452766535,-0.389457484292061,-0.00848240786896058,0.00692259908793869,-0.00404368424636058
47.65,0.290934091008975,0.458499146210944,-0.334052352342397,-0.00882915716129657,0.00710071307969736,-0.00391468867176834
47.7,0.287339906039442,0.44634164980074,-0.278248502139927,-0.00916663271646525,0.00727135044745964,-0.00379320691413887
47.75,0.284387599343287,0.434985413829063,-0.2220959919346,-0.0094945219459976,0.00743421626548851,-0.00367940697886595
47.8,0.282095436342871,0.424448121385885,-0.165648308953378,-0.00981252002813976,0.00758907440818948,-0.00357344828432347
47.85,0.280476551788698,0.414746471598439,-0.108953760710712,-0.0101203304663584,0.00773579116588854,-0.00347548087646722
47.9,0.279548133618739,0.405896962311499,-0.0520617173664846,-0.0104176661714448,0.00787435460053362,-0.00338565796029894
47.95,0.279323926204267,0.397916310792055,0.0049801316624194,-0.0107042628656438,0.00800486927480021,-0.00330414001884335
48,0.279814664807091,0.390820362202867,0.0621269580986308,-0.0109798688375705,0.00812752239270387,-0.00323107863394598
48.05,0.281030670625235,0.38462424218492,0.119333700000878,-0.0112442427081893,0.0082425335166645,-0.00316661713204501
48.1,0.282976915703816,0.379342562239473,0.17655564435168,-0.0114971410564297,0.00835009452818006,-0.00311089307999208
48.15,0.285655622511381,0.374987900045181,0.233745338483706,-0.0117383142303952,0.00845031728540233,-0.00306402170442442
48.2,0.28907235408434,0.371569941203877,0.290853959465261,-0.011967486520424,0.00854320958995304,-0.00302608233055651
48.25,0.293224395506464,0.369096649158646,0.347831491594373,-0.012184365618773,0.00862868407064986,-0.00299713735390912
48.3,0.298117719218123,0.367575054808809,0.404627099076897,-0.0123886696024081,0.00870657424053543,-0.00297724634256963
48.35,0.303754719849049,0.367011804678186,0.461188718840408,-0.0125801436183519,0.00877669912641961,-0.00296647172696536
48.4,0.310143060720122,0.367414561916777,0.517464034541117,-0.0127585681216378,0.00883890993898366,-0.00296489230871206
48.45,0.317289271216122,0.368791350362361,0.573402760775153,-0.0129237756479241,0.00889314480630562,-0.00297259257919881
48.5,0.325196557529363,0.371149781648946,0.628957956929208,-0.0130756216141355,0.00893944739652336,-0.00298964903620673
48.55,0.33387434454729,0.374496268869472,0.68408320489873,-0.0132139801122198,0.00897796752869987,-0.00301612044497173
48.6,0.343325242988968,0.378835652457033,0.738732110264271,-0.0133387200854035,0.00900893822174358,-0.00305204242766384
48.65,0.353545710353352,0.38417005758332,0.79286285309729,-0.0134496958685072,0.00903262474824751,-0.00309741681687878
48.7,0.364536286825924,0.39049925558284,0.846431281033926,-0.013546751446549,0.00904927262367753,-0.0031522175897574
48.75,0.376288858461162,0.397822037670489,0.899394660414002,-0.0136297328465824,0.00905906182638612,-0.0032164083561848
48.8,0.388798669619515,0.406136273746716,0.951705041865992,-0.013698511053869,0.00906206620125392,-0.00328993942663717
48.85,0.402058631353622,0.415438711113307,1.00331865447853,-0.0137529820642388,0.00905824831096847,-0.00337274683479743
